0.625	0.6130723792032784	0.011927620796721605	-8.678517553828424e-05	-7.911254800541085e-08
0.625	0.6122045274478956	0.012795472552104448	-8.757630101833835e-05	-1.0917911498486976e-07
0.5	0.6113208531829116	-0.11132085318291163	-8.896875783798164e-05	-1.2171626596252357e-07
0.625	0.6104251522911359	0.01457484770886408	-9.001062633758882e-05	-8.772079657354243e-08
0.75	0.6095206406561599	0.14047935934384015	-9.072317376945249e-05	-5.3071060070742344e-08
0.5	0.6086106888157469	-0.10861068881574687	-9.107204753900367e-05	-1.5328984784568614e-08
0.625	0.6076991997053798	0.017300800294620222	-9.102975346514386e-05	2.3480810480702718e-08
0.625	0.606790093746444	0.018209906253556007	-9.060243132938962e-05	6.222681867784643e-08
0.625	0.605887151078792	0.019112848921208014	-8.978521709158693e-05	1.0245531767927321e-07
0.625	0.6049943894046123	0.020005610595387746	-8.855332497580415e-05	1.434792121848827e-07
0.5	0.6041160845792759	-0.1041160845792759	-8.691563284788928e-05	1.7969880130697154e-07
0.5	0.6032560767476545	-0.10325607674765447	-8.495934894966472e-05	2.046183862258745e-07
0.625	0.6024168976002826	0.022583102399717392	-8.282326512337179e-05	2.1620215830964185e-07
0.5	0.601599611445187	-0.10159961144518703	-8.063530578347188e-05	2.1687365284295241e-07
0.625	0.6008041914846132	0.02419580851538683	-7.848579206651274e-05	2.1083713573899488e-07
0.625	0.6000298956038568	0.024970104396143222	-7.641856306869199e-05	2.0363115333876816e-07
0.625	0.5992758202232393	0.02572417977676067	-7.441316899973738e-05	2.016822202802189e-07
0.75	0.598541632223862	0.15145836777613797	-7.238491866308761e-05	2.0873381629093995e-07
0.5	0.5978281218499776	-0.09782812184997758	-7.023849267391858e-05	2.2182890668381862e-07
0.5	0.5971368623703837	-0.09713686237038366	-6.794834052941124e-05	2.344345226387716e-07
0.75	0.5964691550393894	0.15353084496061065	-6.554980222114314e-05	2.449228859102706e-07
0.5	0.5958258663259608	-0.0958258663259608	-6.304988281120582e-05	2.583566865571592e-07
0.75	0.5952081573831652	0.15479184261683476	-6.038266848999996e-05	2.815785304963181e-07
0.75	0.5946182129561608	0.1553817870438392	-5.741831220127946e-05	3.1740752578085506e-07
0.375	0.5940597911391396	-0.21905979113913965	-5.403451797438286e-05	3.6017485157496787e-07
0.625	0.5935375225966731	0.03146247740332686	-5.0214815169780104e-05	4.010796457526447e-07
0.625	0.593055494835744	0.031944505164255954	-4.6012925059329965e-05	4.384550245944973e-07
0.625	0.5926172640954865	0.03238273590451346	-4.144571467789016e-05	4.7553523291832247e-07
0.5	0.5922265805421862	-0.09222658054218624	-3.6502220400963516e-05	5.119734035613501e-07
0.625	0.5918872196874673	0.03311278031253273	-3.1206246606663156e-05	5.438407138791401e-07
0.5	0.591602455610053	-0.09160245561005298	-2.5625406123380713e-05	5.667503055012401e-07
0.5	0.5913747115649997	-0.09137471156499966	-1.9871240496638354e-05	5.763029929387043e-07
